RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;EXPOSURE_TIME;nufnu_3keV(erg.s-1.cm-2);nufnu_error_3keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
21:41:56.963;+00:20:38.445;4.38E+20;0.8;-999/-999;2346.2;6.69122e-14;2.32032e-14;1.27102e-13;4.40752e-14;-9.990E+02;0;-5.77789e-11;5.51033e-13;1.49514e-13;-8.6316e-11;8.23189e-13
21:42:43.973;+00:36:51.541;4.37E+20;0.8;-999/-999;3021.1;7.88256e-14;2.46466e-14;2.99494e-14;2.03452e-14;-9.990E+02;7.86306e-14;4.00926e-14;-9.990E+02;1.1748e-13;5.99015e-14;-9.990E+02
21:42:25.126;+00:16:39.889;4.35E+20;0.8;-999/-999;2913.8;5.49278e-14;2.17335e-14;6.25009e-14;3.22674e-14;-9.990E+02;2.7408e-14;2.35731e-14;-9.990E+02;4.09581e-14;3.52273e-14;-9.990E+02
02:28:07.876;-01:15:39.431;2.62E+20;0.587;+0.27/-0.20;7630.8;1.23595e-13;1.77672e-14;5.88388e-14;1.48608e-14;-9.990E+02;9.18666e-14;2.32025e-14;-9.990E+02;1.45004e-13;3.66233e-14;-9.990E+02
02:28:28.034;-01:10:42.058;2.60E+20;0.8;-999/-999;8319.3;3.122e-14;8.88875e-15;5.49632e-15;4.97871e-15;-9.990E+02;4.8498e-14;1.77814e-14;-9.990E+02;3.69022e-14;1.90948e-14;-9.990E+02
02:27:43.032;-01:14:59.887;2.74E+20;0.8;-999/-999;8251.0;3.67599e-14;9.6194e-15;4.55888e-14;1.42511e-14;-9.990E+02;9.48528e-15;7.89672e-15;-9.990E+02;2.88231e-14;1.67982e-14;-9.990E+02
02:28:16.160;-01:06:35.723;2.61E+20;0.8;-999/-999;8319.9;2.91636e-14;8.75456e-15;3.08403e-14;1.20566e-14;-9.990E+02;1.50998e-14;1.0299e-14;-9.990E+02;2.2973e-14;1.5669e-14;-9.990E+02
02:27:37.885;-01:14:02.660;2.74E+20;0.8;-999/-999;8309.1;2.30041e-14;7.83294e-15;1.16394e-14;7.37989e-15;-9.990E+02;1.69565e-14;1.07512e-14;-9.990E+02;3.86607e-14;1.99284e-14;-9.990E+02
02:27:37.335;-01:09:18.761;2.74E+20;0.8;-999/-999;8057.4;7.04552e-14;1.31923e-14;1.7829e-14;8.67964e-15;-9.990E+02;7.79034e-14;2.16406e-14;-9.990E+02;1.18363e-13;3.28799e-14;-9.990E+02
02:28:07.417;-01:26:02.295;2.72E+20;0.8;-999/-999;7579.6;3.5305e-14;1.0711e-14;8.92612e-15;-1.89361e-11;8.26754e-14;5.47009e-14;2.18449e-14;-9.990E+02;5.53825e-14;2.68939e-14;-9.990E+02
02:27:19.009;-01:18:13.291;2.76E+20;0.8;-999/-999;7978.5;2.51231e-14;9.48819e-15;1.11354e-14;8.31499e-15;-9.990E+02;1.62013e-14;1.20978e-14;-9.990E+02;4.9222e-14;2.63135e-14;-9.990E+02
21:54:29.997;+00:38:13.869;5.34E+20;0.8;-999/-999;4613.0;6.91511e-14;1.64219e-14;1.70874e-14;1.1488e-14;-9.990E+02;1.0587e-13;3.09455e-14;-9.990E+02;6.26443e-14;2.97534e-14;-9.990E+02
21:54:27.355;+00:38:39.429;5.35E+20;0.8;-999/-999;4635.8;5.99112e-14;1.64263e-14;2.37042e-14;1.44027e-14;-9.990E+02;8.80702e-14;3.11062e-14;-9.990E+02;4.34136e-14;2.63782e-14;-9.990E+02
21:54:36.006;+00:41:04.796;5.31E+20;0.665;+0.27/-0.20;4852.1;2.08118e-13;2.9637e-14;1.10092e-13;2.76212e-14;-9.990E+02;1.68654e-13;3.83489e-14;-9.990E+02;2.35997e-13;5.81311e-14;-9.990E+02
21:54:28.070;+00:37:59.411;5.35E+20;0.8;-999/-999;4659.2;3.51224e-14;1.2693e-14;2.12319e-14;-2.50807e-11;7.64443e-14;7.1685e-14;2.82607e-14;-9.990E+02;2.12064e-14;1.92318e-14;-9.990E+02
21:54:29.425;+00:37:13.372;5.34E+20;0.8;-999/-999;4588.7;7.00021e-14;1.64219e-14;2.30675e-14;1.27159e-14;-9.990E+02;8.57567e-14;2.74897e-14;-9.990E+02;8.45536e-14;3.32264e-14;-9.990E+02
21:54:25.401;+00:43:13.045;5.36E+20;0.8;-999/-999;4272.8;1.0352e-13;2.09132e-14;1.86222e-14;1.24148e-14;-9.990E+02;1.38232e-13;3.75666e-14;-9.990E+02;1.36275e-13;4.59463e-14;-9.990E+02
21:54:23.363;+00:46:55.174;5.37E+20;0.8;-999/-999;4681.2;5.10269e-14;1.4942e-14;9.18459e-15;-2.95504e-11;1.33435e-13;7.49586e-14;2.87433e-14;-9.990E+02;7.39006e-14;3.36177e-14;-9.990E+02
21:54:19.609;+00:48:27.744;5.38E+20;0.8;-999/-999;4576.2;3.80974e-14;1.36009e-14;6.85855e-15;-2.69103e-11;1.6618e-13;9.32603e-14;3.32942e-14;-9.990E+02;5.51279e-14;-4.91823e-11;3.03717e-13
21:55:16.139;+00:32:51.832;5.11E+20;0.8;-999/-999;2409.5;2.96412e-13;4.00356e-14;2.63761e-13;5.38964e-14;-9.990E+02;3.97534e-13;7.38538e-14;-9.990E+02;4.32183e-13;-1.45846e-10;6.48924e-13
23:43:43.578;+00:19:37.821;3.35E+20;0.8;-999/-999;7301.5;2.14799e-14;7.8568e-15;5.58137e-15;5.45127e-15;-9.990E+02;7.81488e-15;7.63272e-15;-9.990E+02;5.89961e-14;2.5432e-14;-9.990E+02
23:43:41.886;+00:18:56.778;3.35E+20;0.8;-999/-999;6821.1;3.69129e-14;1.01016e-14;8.38991e-15;6.45888e-15;-9.990E+02;3.5242e-14;1.5544e-14;-9.990E+02;7.09679e-14;2.73086e-14;-9.990E+02
23:43:39.380;+00:19:18.625;3.35E+20;0.8;-999/-999;7026.6;2.9e-14;9.1195e-15;1.05505e-14;7.42312e-15;-9.990E+02;2.95415e-14;1.45547e-14;-9.990E+02;4.4603e-14;2.19753e-14;-9.990E+02
23:43:38.713;+00:18:27.285;3.35E+20;0.8;-999/-999;7468.8;4.08554e-14;1.05225e-14;1.2377e-14;7.76239e-15;-9.990E+02;3.46669e-14;1.55298e-14;-9.990E+02;7.85177e-14;2.87215e-14;-9.990E+02
23:43:44.845;+00:16:36.813;3.35E+20;0.8;-999/-999;7558.1;2.47068e-14;8.418e-15;6.41806e-15;5.86962e-15;-9.990E+02;2.69592e-14;1.40904e-14;-9.990E+02;4.07041e-14;2.12742e-14;-9.990E+02
23:43:35.410;+00:19:48.541;3.35E+20;0.8;-999/-999;7523.0;2.04277e-14;7.7165e-15;3.09424e-14;1.28106e-14;-9.990E+02;2.22874e-14;-1.96229e-11;5.71829e-14;1.30881e-14;1.20365e-14;-9.990E+02
23:43:34.467;+00:19:19.074;3.35E+20;0.8;-999/-999;7411.2;2.11572e-14;7.7165e-15;1.92414e-14;9.75974e-15;-9.990E+02;8.97925e-15;7.97203e-15;-9.990E+02;2.71145e-14;1.71919e-14;-9.990E+02
23:43:37.073;+00:17:20.718;3.35E+20;0.8;-999/-999;7565.2;2.53803e-14;8.418e-15;1.15377e-14;7.6527e-15;-9.990E+02;1.61548e-14;1.07151e-14;-9.990E+02;4.87878e-14;2.28165e-14;-9.990E+02
23:43:47.170;+00:15:37.880;3.35E+20;0.8;-999/-999;7536.0;1.99647e-14;7.7165e-15;7.26241e-15;6.20889e-15;-9.990E+02;2.03337e-14;1.25581e-14;-9.990E+02;3.07006e-14;1.89607e-14;-9.990E+02
23:44:02.768;+00:17:29.852;3.35E+20;0.8;-999/-999;7604.6;1.9642e-14;7.5762e-15;1.78563e-14;9.71383e-15;-9.990E+02;1.25045e-14;9.64359e-15;-9.990E+02;1.88798e-14;1.45603e-14;-9.990E+02
23:43:43.326;+00:15:09.865;3.35E+20;0.8;-999/-999;7456.0;4.42226e-14;1.08031e-14;2.67844e-14;1.11908e-14;-9.990E+02;3.75028e-14;1.5669e-14;-9.990E+02;5.66233e-14;2.36578e-14;-9.990E+02
23:44:04.615;+00:22:53.814;3.35E+20;0.8;-999/-999;7571.1;1.64853e-14;7.015e-15;2.99731e-14;1.27545e-14;-9.990E+02;1.39903e-14;-1.78406e-11;3.95744e-14;2.11232e-14;-2.69365e-11;5.97511e-14
23:44:06.991;+00:23:11.800;3.35E+20;0.8;-999/-999;7577.4;5.44925e-14;1.22061e-14;2.28688e-14;1.04612e-14;-9.990E+02;5.33612e-14;1.88657e-14;-9.990E+02;8.05669e-14;2.84842e-14;-9.990E+02
23:43:26.760;+00:14:29.812;3.35E+20;0.8;-999/-999;7249.8;2.29531e-14;8.418e-15;6.95886e-15;6.18338e-15;-9.990E+02;3.89672e-14;1.75335e-14;-9.990E+02;1.47113e-14;1.30719e-14;-9.990E+02
23:43:52.401;+00:10:45.911;3.34E+20;0.8;-999/-999;7583.7;3.84005e-14;1.07992e-14;3.75723e-14;1.40195e-14;-9.990E+02;2.25635e-14;1.35531e-14;-9.990E+02;3.40711e-14;2.04653e-14;-9.990E+02
02:43:02.933;+00:46:27.436;3.19E+20;1.238;+0.11/-0.10;16559.5;1.96906e-13;1.10725e-14;2.5592e-13;2.11879e-14;-9.990E+02;2.82962e-13;2.4942e-14;-9.990E+02;1.75778e-13;2.31088e-14;-9.990E+02
02:43:00.663;+00:41:57.929;3.18E+20;0.8;-999/-999;14841.0;3.33823e-14;6.417e-15;3.21284e-14;8.49288e-15;-9.990E+02;1.70633e-14;7.43198e-15;-9.990E+02;3.44073e-14;1.2896e-14;-9.990E+02
02:43:38.256;+00:44:33.726;3.33E+20;0.8;-999/-999;15101.3;3.98448e-14;7.1502e-15;3.16605e-14;8.6041e-15;-9.990E+02;3.80658e-14;1.11162e-14;-9.990E+02;2.87318e-14;1.17882e-14;-9.990E+02
02:42:35.394;+00:46:04.531;3.17E+20;0.8;-999/-999;13406.0;4.27554e-14;7.5303e-15;1.65301e-14;6.21955e-15;-9.990E+02;5.46377e-14;1.36826e-14;-9.990E+02;4.72269e-14;1.5435e-14;-9.990E+02
02:43:28.057;+00:55:52.294;3.32E+20;0.8;-999/-999;10275.0;6.86223e-14;9.8112e-15;6.22786e-14;1.312e-14;-9.990E+02;3.74545e-14;1.20433e-14;-9.990E+02;7.54411e-14;2.09337e-14;-9.990E+02
02:43:55.900;+00:42:56.746;3.34E+20;0.364;+0.13/-0.11;9611.8;1.69806e-13;1.76486e-14;1.03085e-13;-2.1412e-11;7.55909e-14;1.28384e-13;2.18106e-14;-9.990E+02;3.26953e-13;4.36834e-14;-9.990E+02
02:42:40.426;+00:57:25.063;3.18E+20;1.015;+0.04/-0.04;4770.1;1.91349e-12;4.6136e-14;1.94591e-12;7.00274e-14;-9.990E+02;1.91624e-12;8.0855e-14;-9.990E+02;1.88065e-12;9.47428e-14;-9.990E+02
02:43:36.868;+00:31:30.610;3.16E+20;0.8;-999/-999;4029.5;4.74133e-13;3.20643e-14;2.56438e-13;3.21302e-14;-9.990E+02;8.48517e-13;6.98129e-14;-9.990E+02;4.094e-13;-1.23887e-10;1.21084e-12
22:17:37.627;+00:39:50.256;4.00E+20;0.8;-999/-999;6245.3;3.82324e-14;1.10341e-14;8.93548e-15;7.23999e-15;-9.990E+02;6.0038e-14;2.18196e-14;-9.990E+02;3.60121e-14;2.07835e-14;-9.990E+02
22:17:52.751;+00:34:31.371;4.12E+20;0.8;-999/-999;5807.6;4.56292e-14;1.23711e-14;4.28601e-14;1.63901e-14;-9.990E+02;7.14772e-14;-3.09663e-11;1.88732e-13;8.56329e-14;3.27468e-14;-9.990E+02
22:17:08.724;+00:27:15.684;4.10E+20;0.8;-999/-999;6393.4;2.41517e-14;1.00632e-14;9.06662e-15;8.75631e-15;-9.990E+02;3.63253e-14;2.04114e-14;-9.990E+02;1.8141e-14;1.75201e-14;-9.990E+02
22:17:14.950;+00:26:16.948;4.12E+20;0.8;-999/-999;6174.1;8.9935e-14;1.87005e-14;6.49927e-14;2.03383e-14;-9.990E+02;1.0399e-13;3.2062e-14;-9.990E+02;5.19143e-14;2.69695e-14;-9.990E+02
02:28:07.876;-01:15:39.431;2.62E+20;0.587;+0.27/-0.20;7630.8;1.23595e-13;1.77672e-14;5.88388e-14;1.48608e-14;-9.990E+02;9.18666e-14;2.32025e-14;-9.990E+02;1.45004e-13;3.66233e-14;-9.990E+02
02:28:28.034;-01:10:42.058;2.60E+20;0.8;-999/-999;8319.3;3.122e-14;8.88875e-15;5.49632e-15;4.97871e-15;-9.990E+02;4.8498e-14;1.77814e-14;-9.990E+02;3.69022e-14;1.90948e-14;-9.990E+02
02:27:43.032;-01:14:59.887;2.74E+20;0.8;-999/-999;8251.0;3.67599e-14;9.6194e-15;4.55888e-14;1.42511e-14;-9.990E+02;9.48528e-15;7.89672e-15;-9.990E+02;2.88231e-14;1.67982e-14;-9.990E+02
02:28:16.160;-01:06:35.723;2.61E+20;0.8;-999/-999;8319.9;2.91636e-14;8.75456e-15;3.08403e-14;1.20566e-14;-9.990E+02;1.50998e-14;1.0299e-14;-9.990E+02;2.2973e-14;1.5669e-14;-9.990E+02
02:27:37.885;-01:14:02.660;2.74E+20;0.8;-999/-999;8309.1;2.30041e-14;7.83294e-15;1.16394e-14;7.37989e-15;-9.990E+02;1.69565e-14;1.07512e-14;-9.990E+02;3.86607e-14;1.99284e-14;-9.990E+02
02:27:37.335;-01:09:18.761;2.74E+20;0.8;-999/-999;8057.4;7.04552e-14;1.31923e-14;1.7829e-14;8.67964e-15;-9.990E+02;7.79034e-14;2.16406e-14;-9.990E+02;1.18363e-13;3.28799e-14;-9.990E+02
02:28:07.417;-01:26:02.295;2.72E+20;0.8;-999/-999;7579.6;3.5305e-14;1.0711e-14;8.92612e-15;-1.89361e-11;8.26754e-14;5.47009e-14;2.18449e-14;-9.990E+02;5.53825e-14;2.68939e-14;-9.990E+02
02:27:19.009;-01:18:13.291;2.76E+20;0.8;-999/-999;7978.5;2.51231e-14;9.48819e-15;1.11354e-14;8.31499e-15;-9.990E+02;1.62013e-14;1.20978e-14;-9.990E+02;4.9222e-14;2.63135e-14;-9.990E+02
23:35:17.708;+01:03:07.056;3.97E+20;0.8;-999/-999;3575.9;3.06076e-13;3.72216e-14;1.38997e-13;3.37537e-14;-9.990E+02;4.78187e-13;7.48405e-14;-9.990E+02;1.55948e-13;5.21285e-14;-9.990E+02
23:35:21.678;+00:57:52.502;3.91E+20;0.8;-999/-999;4034.4;3.5008e-14;1.37174e-14;1.58519e-14;-2.55152e-11;8.61236e-14;5.28553e-14;2.58883e-14;-9.990E+02;5.28901e-14;3.2385e-14;-9.990E+02
20:48:58.573;+00:27:19.946;6.94E+20;0.8;-999/-999;3971.9;7.48235e-14;2.02943e-14;5.74597e-14;2.49981e-14;-9.990E+02;1.13677e-13;3.83519e-14;-9.990E+02;0;-7.04487e-11;1.56191e-13
20:47:50.241;+00:26:11.141;6.70E+20;0.8;-999/-999;3690.7;9.30195e-14;2.79198e-14;3.24081e-14;2.46985e-14;-9.990E+02;7.42868e-14;3.85742e-14;-9.990E+02;1.62585e-13;7.12901e-14;-9.990E+02
01:25:28.956;-00:05:54.410;3.14E+20;0.648;+0.12/-0.10;4196.2;8.23986e-13;5.64804e-14;3.43859e-13;4.58317e-14;-9.990E+02;7.79004e-13;8.34544e-14;-9.990E+02;9.39448e-13;1.15301e-13;-9.990E+02
01:25:11.830;-00:01:28.435;3.16E+20;0.8;-999/-999;4555.7;2.55957e-14;1.07346e-14;1.24398e-14;-1.93385e-11;5.08351e-14;3.27112e-14;2.02062e-14;-9.990E+02;4.94849e-14;3.05675e-14;-9.990E+02
01:25:23.415;-00:10:55.873;3.19E+20;0.8;-999/-999;4645.7;3.19011e-14;1.18617e-14;1.1521e-14;9.4849e-15;-9.990E+02;1.62987e-14;1.34183e-14;-9.990E+02;7.39161e-14;3.60092e-14;-9.990E+02
01:24:47.386;-00:02:49.459;3.26E+20;0.8;-999/-999;4695.5;5.0105e-14;1.53868e-14;1.29639e-14;1.04912e-14;-9.990E+02;1.82569e-14;1.47747e-14;-9.990E+02;1.37981e-13;4.88461e-14;-9.990E+02
01:25:44.339;-00:15:43.126;3.16E+20;0.8;-999/-999;4336.4;3.67067e-14;1.3941e-14;3.78372e-14;1.91549e-14;-9.990E+02;4.01985e-14;2.37592e-14;-9.990E+02;1.01407e-13;-5.38571e-11;1.34023e-13
22:33:05.117;+00:44:20.212;5.54E+20;0.8;-999/-999;3977.8;2.89959e-14;1.27636e-14;9.63437e-15;1.03739e-14;-9.990E+02;2.35888e-14;1.79766e-14;-9.990E+02;5.22525e-14;3.25496e-14;-9.990E+02
22:33:31.547;+00:43:09.569;5.53E+20;0.8;-999/-999;3910.8;2.7487e-14;1.246e-14;4.11073e-14;2.25971e-14;-9.990E+02;2.2376e-14;-3.03918e-11;1.11019e-13;2.47783e-14;2.33552e-14;-9.990E+02
22:33:47.997;+00:43:34.236;5.53E+20;0.8;-999/-999;3801.4;4.19585e-14;1.5012e-14;4.17954e-14;2.09426e-14;-9.990E+02;5.12028e-14;2.56564e-14;-9.990E+02;3.78142e-14;-5.40589e-11;1.6656e-13
01:10:59.361;+00:26:01.241;2.89E+20;0.8;-999/-999;13505.0;3.25296e-14;6.63024e-15;0;-1.18072e-11;2.1216e-14;2.78812e-14;9.77921e-15;-9.990E+02;8.46042e-14;2.13019e-14;-9.990E+02
01:10:38.988;+00:22:05.402;2.89E+20;0.8;-999/-999;14745.7;1.56916e-14;4.69642e-15;2.48702e-14;7.97325e-15;-9.990E+02;4.48288e-15;4.02464e-15;-9.990E+02;4.07878e-14;-1.83058e-11;4.4948e-14
01:10:29.962;+00:26:22.434;2.86E+20;0.8;-999/-999;15127.6;1.09302e-14;4.00171e-15;1.66785e-14;6.56676e-15;-9.990E+02;3.12701e-15;-1.02872e-11;2.65792e-14;6.0999e-15;5.81969e-15;-9.990E+02
01:10:42.960;+00:20:10.609;2.90E+20;0.8;-999/-999;14200.1;2.27168e-14;5.5272e-15;3.64716e-14;9.26084e-15;-9.990E+02;6.49434e-15;-1.41966e-11;3.85468e-14;8.85935e-15;6.86007e-15;-9.990E+02
01:10:28.435;+00:27:07.261;2.86E+20;0.8;-999/-999;15167.4;2.25062e-14;5.5196e-15;3.55976e-14;9.14875e-15;-9.990E+02;6.43796e-15;-1.41898e-11;4.2541e-14;9.76414e-15;7.05907e-15;-9.990E+02
01:10:33.628;+00:29:31.844;2.85E+20;0.8;-999/-999;14298.9;1.07152e-14;4.1382e-15;6.35793e-15;4.20753e-15;-9.990E+02;4.5979e-15;4.34581e-15;-9.990E+02;2.09343e-14;1.12189e-14;-9.990E+02
01:11:12.615;+00:29:10.746;2.88E+20;0.8;-999/-999;13282.0;1.75638e-14;5.10896e-15;3.47669e-15;3.08055e-15;-9.990E+02;1.00409e-14;6.26893e-15;-9.990E+02;4.5707e-14;1.62577e-14;-9.990E+02
01:10:27.268;+00:27:41.094;2.86E+20;0.8;-999/-999;14956.6;1.44614e-14;4.55367e-15;2.57462e-14;8.10711e-15;-9.990E+02;8.26673e-15;-1.17076e-11;4.10141e-14;3.7634e-14;-1.77662e-11;6.22383e-14
01:11:19.807;+00:25:26.002;2.89E+20;0.8;-999/-999;13456.0;2.39656e-14;5.80146e-15;1.16545e-14;5.39019e-15;-9.990E+02;2.80055e-14;1.00847e-14;-9.990E+02;2.55052e-14;1.17961e-14;-9.990E+02
01:11:19.817;+00:26:51.461;2.89E+20;0.8;-999/-999;13215.2;3.46844e-14;6.9065e-15;5.09224e-14;1.12187e-14;-9.990E+02;1.04932e-14;6.11689e-15;-9.990E+02;7.95926e-15;6.58511e-15;-9.990E+02
01:11:14.086;+00:19:56.418;2.90E+20;0.8;-999/-999;14077.9;3.00127e-14;6.49446e-15;2.67623e-14;8.27266e-15;-9.990E+02;3.30508e-14;1.10596e-14;-9.990E+02;8.35818e-15;6.90857e-15;-9.990E+02
01:11:24.463;+00:26:43.626;2.89E+20;0.8;-999/-999;13287.5;3.78476e-14;7.32089e-15;2.62492e-14;8.1924e-15;-9.990E+02;3.24351e-14;1.10154e-14;-9.990E+02;4.10303e-14;1.5191e-14;-9.990E+02
01:11:30.155;+00:25:05.328;2.89E+20;0.8;-999/-999;13288.1;2.26809e-14;5.93959e-15;5.05284e-15;3.74777e-15;-9.990E+02;2.91565e-14;1.08093e-14;-9.990E+02;3.31735e-14;1.42588e-14;-9.990E+02
01:11:16.637;+00:32:51.792;2.87E+20;0.8;-999/-999;12322.7;2.65018e-14;6.48741e-15;1.18013e-14;5.77771e-15;-9.990E+02;2.2729e-14;9.51065e-15;-9.990E+02;4.3088e-14;1.61984e-14;-9.990E+02
01:11:28.972;+00:33:08.514;2.88E+20;0.8;-999/-999;9003.5;6.47871e-14;1.04941e-14;6.92877e-14;1.44185e-14;-9.990E+02;6.66673e-14;1.72369e-14;-9.990E+02;1.05295e-13;-4.0911e-11;3.34207e-13
01:11:29.901;+00:34:30.592;2.87E+20;0.553;+0.14/-0.12;7234.4;3.31201e-13;2.6656e-14;1.75864e-13;2.35745e-14;-9.990E+02;1.98576e-13;3.01883e-14;-9.990E+02;3.92979e-13;5.30946e-14;-9.990E+02
21:11:18.574;-01:13:50.673;4.78E+20;0.8;-999/-999;4222.1;6.62599e-14;1.76184e-14;9.59952e-14;2.9777e-14;-9.990E+02;4.10143e-14;2.17968e-14;-9.990E+02;0;-6.48048e-11;4.03584e-13
21:11:25.778;-01:04:00.924;5.06E+20;0.8;-999/-999;4617.1;3.9606e-14;1.40657e-14;2.57984e-14;1.63107e-14;-9.990E+02;1.62526e-14;1.45432e-14;-9.990E+02;7.22956e-14;3.76727e-14;-9.990E+02
21:11:23.058;-01:20:59.584;4.61E+20;0.8;-999/-999;4790.8;4.27956e-14;1.4606e-14;3.51843e-14;1.81272e-14;-9.990E+02;6.07271e-14;2.77242e-14;-9.990E+02;7.91613e-14;-5.3981e-11;1.49461e-13
21:11:56.765;-01:15:47.143;4.68E+20;0.8;-999/-999;3705.2;5.29713e-14;1.75644e-14;4.36966e-14;-3.37578e-11;2.24508e-13;1.31315e-13;4.3542e-14;-9.990E+02;9.78142e-14;-6.47952e-11;4.30923e-13
23:56:03.843;-00:23:52.873;3.22E+20;0.8;-999/-999;8788.8;1.41925e-13;1.53659e-14;1.25452e-13;1.8521e-14;-9.990E+02;1.69074e-13;2.61509e-14;-9.990E+02;2.43485e-14;1.22551e-14;-9.990E+02
23:55:33.620;-00:28:12.112;3.19E+20;0.8;-999/-999;7256.9;4.07067e-14;9.34985e-15;2.75677e-14;1.07449e-14;-9.990E+02;5.20119e-14;1.75892e-14;-9.990E+02;1.96624e-14;1.31335e-14;-9.990E+02
23:56:26.599;-00:23:33.580;3.23E+20;0.8;-999/-999;9222.9;1.78156e-14;6.42758e-15;1.61116e-14;8.30602e-15;-9.990E+02;2.27335e-14;1.17198e-14;-9.990E+02;8.59437e-15;-2.47749e-11;1.13765e-13
23:56:30.208;-00:24:57.979;3.23E+20;0.8;-999/-999;9359.8;2.00513e-14;6.84677e-15;2.17559e-14;9.59515e-15;-9.990E+02;2.04616e-14;1.10779e-14;-9.990E+02;9.66732e-15;-2.63924e-11;1.02334e-13
23:56:05.029;-00:34:47.735;3.19E+20;0.8;-999/-999;9516.8;7.53151e-14;1.31177e-14;3.54802e-14;1.16949e-14;-9.990E+02;1.00388e-13;2.30399e-14;-9.990E+02;6.32411e-14;2.31237e-14;-9.990E+02
23:56:26.712;-00:37:29.957;3.20E+20;0.8;-999/-999;8191.0;3.87502e-14;1.18651e-14;3.50026e-14;1.52468e-14;-9.990E+02;4.94878e-14;2.15564e-14;-9.990E+02;3.25377e-14;-4.57792e-11;2.47416e-13
23:56:07.682;-00:39:54.050;3.19E+20;0.8;-999/-999;8434.2;5.2708e-14;1.38155e-14;3.56818e-14;1.56813e-14;-9.990E+02;5.0479e-14;2.21844e-14;-9.990E+02;5.08894e-14;2.74476e-14;-9.990E+02
23:56:21.643;-00:38:41.855;3.19E+20;0.8;-999/-999;8100.6;3.19151e-14;1.13035e-14;1.92016e-14;1.13043e-14;-9.990E+02;4.07468e-14;1.97674e-14;-9.990E+02;2.05466e-14;1.71339e-14;-9.990E+02
23:56:35.827;-00:40:15.020;3.20E+20;0.8;-999/-999;7871.1;5.0057e-14;1.67508e-14;3.61878e-14;1.88101e-14;-9.990E+02;2.55746e-14;1.96596e-14;-9.990E+02;7.7368e-14;4.02152e-14;-9.990E+02
00:22:40.187;+01:18:16.671;2.79E+20;0.8;-999/-999;13456.2;4.15152e-14;8.12135e-15;5.60272e-14;1.24076e-14;-9.990E+02;2.56875e-14;1.00692e-14;-9.990E+02;0;-3.17569e-11;4.30286e-14
00:22:37.076;+01:15:35.687;2.79E+20;0.8;-999/-999;13484.3;1.33383e-14;4.9554e-15;1.79981e-14;-8.78647e-12;2.23522e-14;1.47348e-14;8.41231e-15;-9.990E+02;2.98387e-14;1.46661e-14;-9.990E+02
00:22:35.661;+01:22:04.215;2.81E+20;0.744;+0.20/-0.16;13475.7;1.17603e-13;1.29789e-14;7.8416e-14;1.34282e-14;-9.990E+02;9.10603e-14;1.76487e-14;-9.990E+02;1.28885e-13;2.58372e-14;-9.990E+02
00:22:15.884;+01:17:14.101;2.81E+20;0.8;-999/-999;13484.3;2.24533e-14;6.061e-15;1.74485e-14;7.12135e-15;-9.990E+02;2.16873e-14;9.57138e-15;-9.990E+02;1.6466e-14;1.03236e-14;-9.990E+02
00:22:30.657;+01:22:24.681;2.82E+20;0.8;-999/-999;13484.3;2.93514e-14;7.0278e-15;1.56497e-14;6.88197e-15;-9.990E+02;1.512e-14;8.1279e-15;-9.990E+02;5.73843e-14;1.96292e-14;-9.990E+02
00:22:27.753;+01:24:13.247;2.83E+20;0.8;-999/-999;13484.3;3.22546e-14;7.30552e-15;1.27452e-14;6.1373e-15;-9.990E+02;3.23023e-14;1.1785e-14;-9.990E+02;4.90335e-14;1.78892e-14;-9.990E+02
00:22:56.997;+01:21:28.419;2.79E+20;0.8;-999/-999;13484.3;6.27684e-14;9.6355e-15;4.33215e-14;1.06581e-14;-9.990E+02;6.7412e-14;1.60476e-14;-9.990E+02;4.77646e-14;1.65358e-14;-9.990E+02
